user_pseudo_id,category,country,subscription_start,Week Starts,Week ENDS,Week,Purchase date,Purchase amount,Currency
76031827.31400300,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,6.86,USD
76138435.97975190,desktop,Denmark,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,14.80,USD
76225812.68259670,desktop,India,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,22.38,USD
76236262.32563980,mobile,Pakistan,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,21.93,USD
76264318.16428640,mobile,Japan,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,12.28,USD
76326927.80156680,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,9.27,USD
76451457.30904280,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-10,24.70,USD
76479161.94093610,desktop,Kazakhstan,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,13.53,USD
76580224.49812290,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,22.04,USD
76594443.59068790,tablet,United Kingdom,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,26.13,USD
76725296.37378410,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,5.51,USD
76759772.36264090,desktop,India,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,13.11,USD
76779449.04187540,desktop,Canada,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,16.01,USD
76788515.26331650,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,17.36,USD
76803122.36670210,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,3.14,USD
76920896.49406650,desktop,India,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,17.02,USD
77033483.19023970,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,5.80,USD
77043011.18687500,mobile,Guatemala,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,1.62,USD
77057410.53282050,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,20.27,USD
77159947.32873550,desktop,India,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,26.57,USD
77187368.76506500,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-11,3.85,USD
77214501.56200180,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,8.05,USD
77227335.78131900,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,26.85,USD
77431423.90250530,desktop,Indonesia,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,8.83,USD
77439366.59968520,desktop,Canada,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,14.76,USD
77503837.13585640,mobile,Mexico,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,14.76,USD
77699572.09071490,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,25.27,USD
77741597.67678160,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,13.54,USD
77785002.61441720,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,11.13,USD
77822345.68380780,desktop,Singapore,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,13.12,USD
77861268.95716010,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,11.12,USD
77922632.39565360,desktop,United Kingdom,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,0.63,USD
77935961.19639300,tablet,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,24.52,USD
77944093.58552260,desktop,Ecuador,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,1.62,USD
77969605.07753730,mobile,India,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,17.62,USD
78007523.19847280,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,5.21,USD
78066500.28061940,mobile,Poland,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,8.83,USD
78121550.97142020,mobile,France,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,18.61,USD
78129652.47947670,desktop,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,18.03,USD
78195567.13726790,mobile,United States,2020-11-22,2020-12-06,2020-12-12,W_2,2020-12-12,15.00,USD
84322641.32996320,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,15.98,USD
84413372.69174790,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,0.80,USD
84653828.81803150,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,5.30,USD
84704902.79978210,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,18.69,USD
84830091.01972490,desktop,Mexico,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,10.63,USD
84874284.62726300,mobile,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,14.23,USD
84940210.59905490,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,22.62,USD
84949803.76459460,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,26.15,USD
84957602.40702350,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,6.78,USD
85088092.52526950,mobile,Colombia,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,13.88,USD
85089264.24880170,desktop,Slovakia,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-06,18.07,USD
85161224.43488190,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,17.75,USD
85305227.57628270,mobile,Spain,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,7.39,USD
85321426.05619240,mobile,Mexico,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,10.84,USD
85503521.84335350,desktop,Canada,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,15.97,USD
85617352.04891740,mobile,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,27.89,USD
85636291.21980630,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,8.72,USD
85742500.36948230,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,25.76,USD
85826957.38140200,mobile,Turkey,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,9.29,USD
85828492.32977200,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,4.48,USD
86008371.11046570,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,19.26,USD
86042883.27171100,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,24.05,USD
86097969.75562940,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-07,24.97,USD
86129031.11263710,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,10.08,USD
86208681.63808750,mobile,China,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,9.23,USD
86226421.78489980,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,12.40,USD
86280973.29186530,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,12.18,USD
86319344.44517010,desktop,Japan,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,16.92,USD
86339603.13863130,mobile,Canada,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,26.86,USD
86360525.69224190,desktop,Canada,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,17.93,USD
86369560.64220910,tablet,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,7.88,USD
86373485.69918980,desktop,Paraguay,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,15.37,USD
86548739.03915460,desktop,Taiwan,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,1.72,USD
86563256.49132520,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,11.88,USD
86619884.14189030,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-08,17.61,USD
86676221.91488010,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,15.50,USD
86682930.23792200,mobile,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,26.79,USD
86687978.33741110,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,8.54,USD
86831712.67520670,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,23.26,USD
86850628.03857230,desktop,Canada,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,21.63,USD
86908858.40253850,desktop,Brazil,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,4.60,USD
86960542.68214170,mobile,Italy,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,23.46,USD
86990098.43739910,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,16.05,USD
87018244.89743260,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,4.55,USD
87135060.10177950,desktop,Singapore,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,27.14,USD
87181033.41954250,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-09,0.69,USD
87319970.93125130,desktop,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,22.58,USD
87343596.46542660,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,16.94,USD
87426150.52919760,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,27.77,USD
87432153.71344780,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,8.60,USD
87453691.77785230,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,25.96,USD
87467868.48299100,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,12.39,USD
87475587.75168790,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,25.43,USD
87488697.02068630,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,18.30,USD
87572069.34006900,desktop,France,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,7.24,USD
87648019.23149690,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,3.95,USD
87652048.46929820,tablet,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-10,14.70,USD
87722165.06775790,desktop,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,7.39,USD
87748945.47036930,mobile,Pakistan,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,16.32,USD
87958570.95507400,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,10.35,USD
88098550.25971920,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,16.08,USD
88109715.90718320,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,7.81,USD
88291356.78679480,mobile,Slovenia,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,25.76,USD
88540892.93684720,tablet,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,23.81,USD
88888765.79653090,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,17.27,USD
88893075.13244310,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,26.63,USD
88901081.01729370,mobile,Netherlands,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,8.59,USD
88912261.12680550,desktop,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,10.16,USD
89011159.02616920,desktop,Italy,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,4.30,USD
89162185.87437690,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,20.74,USD
89192398.45678690,desktop,Spain,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,10.65,USD
89267756.64325430,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,10.09,USD
89278017.29309060,mobile,Singapore,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,7.74,USD
89313692.26874320,tablet,India,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,17.00,USD
89390860.57928020,mobile,Malta,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,5.71,USD
89447197.00376600,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-11,23.48,USD
89493060.81081840,mobile,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,6.78,USD
89512087.22755060,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,23.02,USD
89522134.16767550,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,7.82,USD
89544970.31093940,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,9.42,USD
89682270.10397120,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,0.61,USD
89685475.02954240,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,3.64,USD
89712718.88401110,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,1.37,USD
89843260.96673730,desktop,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,22.02,USD
89897792.07940210,tablet,Canada,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,2.46,USD
90026410.19923280,mobile,United States,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,23.41,USD
90044517.09439750,desktop,United Kingdom,2020-11-29,2020-12-06,2020-12-12,W_1,2020-12-12,22.62,USD
1832198.02269963,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,9.51,USD
5507772.13980596,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,27.38,USD
5526452.09394425,mobile,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,24.10,USD
5541901.99083232,desktop,Brazil,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,6.63,USD
5548707.74269676,mobile,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,9.46,USD
5551476.33600706,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,27.09,USD
5561758.92382777,desktop,Turkey,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,21.79,USD
5563478.49667685,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,24.17,USD
5566990.86314776,desktop,Spain,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,14.49,USD
5573749.50384122,mobile,United Kingdom,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,27.36,USD
5590818.13003993,mobile,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,13.08,USD
5595779.97319680,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,8.24,USD
5625121.46750551,desktop,Chile,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,21.06,USD
5656217.44160234,desktop,India,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,13.39,USD
5664710.69729757,mobile,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,25.74,USD
5671040.86701299,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,26.29,USD
5675049.46538702,mobile,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,1.41,USD
5697509.96426551,desktop,United Kingdom,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,26.28,USD
5725020.99367251,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,23.41,USD
5743150.08651748,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,13.25,USD
5744514.13685134,desktop,United States,2020-12-13,2020-12-13,2020-12-13,W_0,2020-12-13,16.62,USD
12406842.21433480,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,1.64,USD
12429373.23471820,mobile,France,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,4.79,USD
12432443.76910420,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,24.96,USD
12504802.73192830,desktop,Australia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,3.27,USD
12621690.60314630,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,5.57,USD
12696876.71136190,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,24.17,USD
12773417.01067500,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,12.89,USD
12962189.71502740,desktop,United Arab Emirates,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,21.97,USD
13077976.54423930,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,9.92,USD
13148765.90957060,desktop,India,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,7.12,USD
13176933.95478170,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-13,6.15,USD
13202884.01173190,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,20.75,USD
13218908.64817070,desktop,Switzerland,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,2.82,USD
13282085.64563130,mobile,Uruguay,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,5.65,USD
13299343.85025210,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,5.51,USD
13372158.01729570,desktop,India,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,6.27,USD
13457096.38855670,tablet,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,27.38,USD
13462739.05265740,mobile,India,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,20.70,USD
13551498.85696020,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,26.66,USD
13577779.31125850,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,20.27,USD
13591511.32288530,mobile,India,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,21.01,USD
13608946.10885900,desktop,United Kingdom,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-14,11.43,USD
13723919.18502310,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,24.90,USD
13931516.87819210,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,7.28,USD
14039854.49439750,desktop,Canada,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,28.88,USD
14103600.56786680,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,15.57,USD
14170026.80690300,mobile,Indonesia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,25.33,USD
14177366.26431920,mobile,Vietnam,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,17.45,USD
14220555.97552130,mobile,Tunisia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,2.92,USD
14351718.48519890,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,9.94,USD
14351734.15167930,desktop,Paraguay,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,12.87,USD
14372685.84043400,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,14.88,USD
14424336.03996250,desktop,United Kingdom,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,24.68,USD
14465833.52627030,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-15,6.58,USD
14618645.42099560,desktop,Singapore,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,6.52,USD
14650084.56358920,desktop,Canada,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,11.13,USD
14703751.34073030,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,2.61,USD
14779187.97292030,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,3.84,USD
14781798.30038140,mobile,Japan,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,8.45,USD
14878516.22697080,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,7.75,USD
14914158.38625280,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,28.07,USD
14931373.71685760,mobile,Latvia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,22.45,USD
14944861.44060170,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,7.74,USD
14949943.73606000,mobile,Ireland,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,18.66,USD
14967505.17455110,mobile,Czechia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,26.69,USD
15030359.62480290,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,5.39,USD
15065531.48595310,desktop,Ghana,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-16,22.46,USD
15080698.63766890,desktop,Canada,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,26.92,USD
15095060.12685520,desktop,Turkey,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,23.21,USD
15115655.49206770,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,27.36,USD
15153438.37122520,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,11.46,USD
15244297.09941680,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,13.86,USD
15402153.85450890,mobile,Singapore,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,18.07,USD
15491171.31777460,mobile,Canada,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-17,1.76,USD
15558109.70376250,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,15.37,USD
15655081.37578780,desktop,United Kingdom,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,16.28,USD
15673827.86183690,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,21.22,USD
15741875.05496490,mobile,India,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,17.44,USD
15857306.92263450,mobile,Mexico,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,3.37,USD
15931774.41363350,mobile,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,18.85,USD
15955091.13248740,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,11.37,USD
16078590.58673330,desktop,Canada,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,19.31,USD
16145456.96548770,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-18,10.98,USD
16183166.60866480,desktop,United Kingdom,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,20.59,USD
16232378.04746030,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,11.05,USD
16291556.40288280,mobile,Ireland,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,3.42,USD
16316157.18928270,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,24.58,USD
16370952.07275520,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,26.36,USD
16442702.53700550,desktop,United States,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,15.36,USD
16492752.62011210,mobile,Spain,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,8.54,USD
16604007.71611110,desktop,Australia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,22.92,USD
16633964.71562140,desktop,Russia,2020-11-01,2020-12-13,2020-12-19,W_6,2020-12-19,24.97,USD
38657266.52500760,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,1.68,USD
38661044.09815370,mobile,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,24.07,USD
38667235.60630360,mobile,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,12.78,USD
38686208.21256030,desktop,Turkey,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,21.25,USD
38704085.18879040,mobile,Spain,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,9.41,USD
38726961.29024600,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-13,20.13,USD
38940295.27220110,desktop,Canada,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,3.61,USD
38952617.73006440,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,4.46,USD
39010659.21980630,mobile,United Kingdom,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,13.92,USD
39082965.23551120,mobile,Portugal,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,28.25,USD
39100318.57476470,tablet,Canada,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,24.42,USD
39115797.09993200,mobile,United Kingdom,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,20.72,USD
39245961.98344340,desktop,India,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,22.90,USD
39254795.53264240,desktop,Sweden,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,22.02,USD
39353294.99034830,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-14,21.20,USD
39366007.51933000,desktop,South Korea,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,5.89,USD
39638573.80663270,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,28.72,USD
39691546.05375930,desktop,South Korea,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,13.75,USD
39717090.85311980,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,18.02,USD
39729652.36897230,mobile,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,21.95,USD
39730584.61434160,mobile,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,23.44,USD
39798455.46694560,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,26.81,USD
39846366.84713890,desktop,Russia,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,8.18,USD
39972299.79797250,desktop,Taiwan,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,7.23,USD
40009389.11848220,mobile,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,19.65,USD
40068745.17340040,desktop,India,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-15,21.78,USD
40079557.89381430,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,7.72,USD
40118933.55639020,desktop,United Arab Emirates,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,7.45,USD
40133145.24708100,mobile,Malaysia,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,3.43,USD
40141040.78917120,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,4.86,USD
40384717.58851950,mobile,Turkey,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,23.93,USD
40389936.79488670,mobile,Turkey,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,9.18,USD
40407968.43825900,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,12.42,USD
40535149.62765250,desktop,United States,2020-11-08,2020-12-13,2020-12-19,W_5,2020-12-16,24.12,USD
